adref,description,created,title,longitude,salary_is_predicted,id,redirect_url,latitude,__CLASS__,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,category.tag,category.__CLASS__,category.label,salary_max,salary_min,contract_time,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmhvZTMtNk04Ukdfa29pWkEyVkdUdyIsImkiOiI1ODEzNzI3MjU4In0.JgbnpncaiEl5L0QgPpIoeGqG8UWu6EMRCoeivnLgy04,"Description de l'entreprise Notre organisation, située dans la région métropolitaine de Montréal propose des services professionnels en Ingénieire et en Sciences de la Vie par le biais de ses consultants. Nous couvrons des segments de marché tel que l'industrie Pharmaceutique, Agroalimentaire, Cosmétiques, des Dispositifs Médicaux et des Technologies de l'Information et des Communications (TIC). Sans toutefois être exhaustives, les compétences couvertes par nos consultants englobent les activit…",2026-07-24T06:31:28Z,Conseiller en architecture fonctionnelle,-73.467023,0,5813727258,https://www.adzuna.ca/details/5813727258?utm_medium=api&utm_source=e90db681,45.458603,Adzuna::API::Response::Job,Fop Experts Conseils Inc.,Adzuna::API::Response::Company,"Brossard, Champlain",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montérégie', 'Champlain', 'Brossard']",it-jobs,Adzuna::API::Response::Category,IT Jobs,95000.0,80000.0,full_time,permanent
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmhvZTMtNk04Ukdfa29pWkEyVkdUdyIsImkiOiI1ODEzNDkxNDg0In0._uBTb-wCExI80ANnyDvNSMizEhhKLNwVHwhWtyacI9w,"Responsibilities: Provide technical direction, technically hands-on to engage in implementation of projects, working in a distributed development environment; Well versed with Microsoft technologies - .NET, Azure Data services (ADF, Azure SQL) Azure PaaS (Web apps, key vaults, Function Apps, Azure App Service) & Azure DevOps – CI/CD Good at Front end technologies – Blazor / Angular (one of them must) Exp using Mobile technologies – Primarily iOS development & MAUI Develop high level designs for…",2026-07-24T03:47:16Z,Senior .NET Developer,-73.588138,0,5813491484,https://www.adzuna.ca/details/5813491484?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Sapsol Technologies Inc,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,85.0,60.0,,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmhvZTMtNk04Ukdfa29pWkEyVkdUdyIsImkiOiI1ODEzNDY2NjE3In0.S2acnUVhy5P4wTt9GQMVL6ckTzvshKjl64D3EQ_R0bw,"Technicien(ne) Informatique Niveau 3 - Administrateur Systèmes Notre équipe de Services TI est présentement à la recherche d’un(e) Technicien(ne) Informatique pour se joindre à l’équipe. Devenez la face cachée du succès de Solulan! Depuis 1999, Solulan accompagne les organisations dans leur transformation numérique en offrant des services de consultation, d’intégration et de support pour des solutions TI novatrices. Nous sommes fiers de contribuer au succès de centaines d’entreprises d’ici et d…",2026-07-24T03:12:12Z,Technicien informatique - Niveau 3 / Administrateur Systèmes,-73.878215,0,5813466617,https://www.adzuna.ca/details/5813466617?utm_medium=api&utm_source=e90db681,45.675208,Adzuna::API::Response::Job,Solulan,Adzuna::API::Response::Company,"Blainville, Thérèse-De Blainville",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Laurentides', 'Thérèse-De Blainville', 'Blainville']",it-jobs,Adzuna::API::Response::Category,IT Jobs,90000.0,70000.0,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzQ2MDE4NCIsInMiOiJmaG9lMy02TThSR19rb2laQTJWR1R3In0.Zhh6BGGKj_skb5COB3v6S5Bk7WfkEFaG83a8AiZUuIQ,"Job Title: Senior Software Developer, CAD Applications (C++/Python) Location: Hybrid - Montreal, Quebec, Canada Job Type: T4 Contract Experience: 7 Years Rate: CAD 70 - 75 per hour Role Summary: NearSource is looking for a Senior Software Developer, CAD Applications (C++/Python) to join a high-performing engineering team supporting a Fortune 500 product company in the Media and Entertainment industry. The successful candidate will contribute to the development of cross-platform CAD application …",2026-07-24T02:52:27Z,"Senior Software Developer, CAD Applications",-73.588138,0,5813460184,https://www.adzuna.ca/details/5813460184?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,NearSource,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzEzMTg4MiIsInMiOiJmaG9lMy02TThSR19rb2laQTJWR1R3In0.DlHhToqTuYktVsEil53oQ1A6UHPTizgyJsnDAVaKbos,"Application Support Specialist - Trading Technology Montreal, CA A leading proprietary trading firm is seeking an Application Support Specialist to support mission-critical trading platforms and data workflows. This role combines production support, troubleshooting, deployment, and automation work within a fast-paced environment where technology directly impacts trading performance. Requirements 3-5 years of experience in application support, production engineering, or software development Stro…",2026-07-23T21:21:31Z,"Application Support, Data Specialist",-73.588138,0,5813131882,https://www.adzuna.ca/details/5813131882?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Selby Jennings,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,150000.0,110000.0,full_time,permanent
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmhvZTMtNk04Ukdfa29pWkEyVkdUdyIsImkiOiI1ODEzMTMxODk3In0.FDYoTIKqD_KcY2RdGVfs2WkjFEJxyaHXvIOc9QTyDMc,"English Below La connaissance de l'anglais est requise pour ce poste car le/la titulaire devra collaborer quotidiennement avec nos équipes des studios internationaux et participer à des réunions de travail qui se déroulent exclusivement en anglais. Rejoignez les pionnier·ère·s chez Turbulent ! Chez CIG Turbulent, nous repoussons les limites des jeux en ligne pour créer des univers vastes et immersifs qui redéfinissent l'expérience multijoueur massive. Nous croyons que les jeux révolutionnaires …",2026-07-23T21:21:31Z,DevOps Principal·e / Principal DevOps,-73.588138,0,5813131897,https://www.adzuna.ca/details/5813131897?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Cloud Imperium Games Limited,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,permanent
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmhvZTMtNk04Ukdfa29pWkEyVkdUdyIsImkiOiI1ODEzMTMxOTAzIn0.DQJwEWZNqrBf08b8LRK028JIEgOXu7L0py62vQFvVPc,-English below- La connaissance de l'anglais est requise pour ce poste car le/la titulaire devra collaborer quotidiennement avec nos équipes des studios internationaux et participer à des réunions de travail qui se déroulent exclusivement en anglais. Cloud Imperium Games est une entreprise de développement de jeux vidéo de premier plan reconnue pour ses expériences de jeu innovantes et immersives. Nous nous consacrons à la création de jeux de haute qualité qui captivent et engagent les joueurs …,2026-07-23T21:21:31Z,Programmeur.se Gameplay Senior / Senior Gameplay Programmer,-73.588138,0,5813131903,https://www.adzuna.ca/details/5813131903?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Cloud Imperium Games Limited,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,permanent
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmhvZTMtNk04Ukdfa29pWkEyVkdUdyIsImkiOiI1ODEyOTU4OTUwIn0.vRaFUV9XO-Ak88KO4ebgqjuWgVf1Gi9n38lgZjSFSWA,"Et si vous pouviez redÃ©finir ce qui est possible? Avec nous, vous le pouvez. Avec nous, vous le pouvez. Vous recherchez un travail porteur de sens. De la croissance. Des possibilitÃ©s. Des collÃ¨gues qui comprennent vos ambitions. Nous sommes l'endroit clÃ© des personnes ambitieuses, passionnÃ©es et innovatrices qui faÃ§onnent le monde de demain. GrÃ¢ce Ã une profondeur et une diversitÃ© inÃ©galÃ©es d'expertises en ingÃ©nierie, en services-conseils et en sciences, nos talents unissent leurs fo…",2026-07-23T19:15:39Z,Assistant chargÃ© de projet - Sciences du BÃ¢timent,-73.588138,0,5812958950,https://www.adzuna.ca/details/5812958950?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,WSP Canada,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmhvZTMtNk04Ukdfa29pWkEyVkdUdyIsImkiOiI1ODEyOTU4MjQ4In0.hFWGv-kM28M318QYfyr_AVjtw-m5jBE7uNgd3ZGEU_Q,"Nous cherchons des auxiliaires parentales (nounou, garde d'enfant à domicile) pouvant se déplacer sur Longueuil Central. Après partage de votre profil via notre site internet, vous pourrez être mis en contact avec les familles cherchant une garde d’enfant. Merci !",2026-07-23T19:14:54Z,"Cherchons nounou, garde d'enfant ou auxiliaire parentale à Longueuil Central J4J",-73.482776,0,5812958248,https://www.adzuna.ca/details/5812958248?utm_medium=api&utm_source=e90db681,45.532707,Adzuna::API::Response::Job,topnanny.net,Adzuna::API::Response::Company,"Longueuil, Champlain",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montérégie', 'Champlain', 'Longueuil']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmhvZTMtNk04Ukdfa29pWkEyVkdUdyIsImkiOiI1ODEyOTU3ODQzIn0.gPzTcsHLDKSKFCFEAps2FV99HIOunu5GGGcgafxmDDE,"Nous recherchons un ingénieur IA pour diriger la conception et la mise en uvre d'une solution visant à convertir une base de code SAS héritée, vaste et diversifiée, vers PySpark. L'architecture cible s'appuie sur des agents IA avec supervision humaine intégrée; une expérience avec les agents de codage est donc fortement souhaitée. Le candidat idéal combine de solides compétences techniques avec un sens des affaires et applique une approche 80/20 en automatisant les conversions de faible comple…",2026-07-23T19:14:40Z,AI Engineer,-73.588138,0,5812957843,https://www.adzuna.ca/details/5812957843?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,TES The Employment Solution,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmhvZTMtNk04Ukdfa29pWkEyVkdUdyIsImkiOiI1ODEyOTU3NzU3In0.BzeB9nhzhTAOhZX-hIj0FE4Wq55vnDw9ln9W6H98zvA,"Description De L'offre D'emploi À propos de la société Interlocuteur de référence en matière de solutions informatiques intégrées, d’infrastructures et de services, le Groupe NSI implémente des solutions pour des organisations du secteur privé comme du secteur public. NSI fournit des produits et des services technologiques visant à soutenir la performance et la croissance des entreprises. NSI Canada La branche NSI Canada développe une expertise autour de trois axes : Assurance qualité (QA) pour…",2026-07-23T19:14:39Z,Analyste QA,-73.588138,0,5812957757,https://www.adzuna.ca/details/5812957757?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,NSI,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMjk1NzMyNiIsInMiOiJmaG9lMy02TThSR19rb2laQTJWR1R3In0.TtezVFoKNlwy_ciIbnDg2Xq2EMo1L1LfxMcIY31mkGg,"Dans une banque, un processus mal outillé se paie en conformité. Chez Pomerol, on cherche la personne qui connecte les opérations bancaires aux workflows ServiceNow : ouverture de compte, plaintes, litiges, demandes de service. Vous configurez Financial Services Operations, vous modélisez les parcours de servicing et vous alignez les workflows sur les exigences réglementaires. Vous faites le pont entre le métier, la conformité et la plateforme, en lien direct avec les analystes d'affaires et le…",2026-07-23T19:14:37Z,Spécialiste ITOM ServiceNow,-73.662377,0,5812957326,https://www.adzuna.ca/details/5812957326?utm_medium=api&utm_source=e90db681,45.715103,Adzuna::API::Response::Job,Pomerol Groupe Conseil,Adzuna::API::Response::Company,"Terrebonne, Les Moulins",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Lanaudière', 'Les Moulins', 'Terrebonne']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMjk1NzA3NSIsInMiOiJmaG9lMy02TThSR19rb2laQTJWR1R3In0.udbGvtePU63BdW67O2ziSQjhfMJl4soG_SQB-_-Uecg,"Nous recherchons des consultants dynamiques pour renforcer notre équipe en Systèmes d'Information & Digital à Montréal . Votre expérience, vos connaissances et votre engagement nous aideront à relever les défis de nos clients. Vous soutiendrez différents projets grâce à votre expertise en tant que Développeur Senior Android. Vos principales responsabilités Concevoir, développer et maintenir des applications Android natives en utilisant Kotlin , en livrant des solutions performantes, sécurisées …",2026-07-23T19:14:35Z,Développeur Senior Android,-73.588138,0,5812957075,https://www.adzuna.ca/details/5812957075?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Amaris Consulting,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmhvZTMtNk04Ukdfa29pWkEyVkdUdyIsImkiOiI1ODEyOTU3MDY3In0.ASfFQFVksYFunjTBDr0GxMDS13GW-5cPQVPUMe7A2yw,"Participer à une initiative de transformation QA visant à développer des capacités modernes d’ingénierie logicielle et des frameworks d’automatisation. Ce rôle requiert de solides compétences en Python et Java, avec un accent sur les microservices, les applications cloud natives et le développement de frameworks. Informations clés Niveau d’expérience : Intermédiaire (4 à 6 ans) Mode de travail : Hybride – 1 jour par semaine sur site Lieu : Montréal, QC Responsabilités principales Concevoir, dév…",2026-07-23T19:14:35Z,Ingénieur logiciel senior (Python / Java / Cloud),-73.588138,0,5812957067,https://www.adzuna.ca/details/5812957067?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Amaris Consulting,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNG1sVjRPNk04UkdHZ09fbjBybWRpUSIsImkiOiI1ODEyOTI0MjU1In0.vqwPtIQx64XfHtUBfqw-rqH7N4JRKcm7Ky7oFydB3JU,"Location: On-Site, Montreal About the Role Valnet's Automotive Group is looking for a Backend Team Lead to guide and grow a multi-functional development team. The ideal candidate must possess excellent analytical and problem-solving skills, proven leadership ability, and a desire to work in a fast-paced environment. This person will lead a team of backend developers while working closely with the development team and leaders to develop tools supporting our automotive website projects. In this r…",2026-07-23T18:58:01Z,Valnet Auto | Backend Team Lead,-73.588138,0,5812924255,https://www.adzuna.ca/details/5812924255?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Valnet Inc.,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNG1sVjRPNk04UkdHZ09fbjBybWRpUSIsImkiOiI1ODEyOTA0NDcxIn0.1HFiwDj8BftVMPQIwDfsjWwFvOJla1_BXPDRA1ob394,"As part of the growth of our Hybrid Cloud & Data practice (AI, Analytics & Data Services), we are looking for a Junior to Intermediate Data Engineer – Hybrid Cloud & Data to contribute to the development and evolution of modern data solutions. Under the supervision of experienced Data Architects and Engineers, the successful candidate will participate in the design, development, and support of data pipelines that enable organizations to leverage their information for analytics, decision-making,…",2026-07-23T18:04:22Z,Junior to Intermediate Data Engineer,-73.588138,0,5812904471,https://www.adzuna.ca/details/5812904471?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,LGS,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMjkwNDIxMCIsInMiOiI0bWxWNE82TThSR0dnT19uMHJtZGlRIn0.iJedueUjgZnF6N_IDm1LBVnAbKSKDXr0pLCS-AudFd0,"AI Application Developer Who We Are: Quadbridge is a fast-growing North American IT solutions provider, empowering businesses to navigate complex challenges daily, through strong partnerships with leading technology providers and close collaboration with our team and customers. With locations in Kitchener, Montreal and Vancouver, we strive to create an energetic, fun workplace where ambitious, like-minded teammates collaborate, innovate, and thrive as we continue to grow our national footprint.…",2026-07-23T18:04:12Z,AI Application Developer,-73.588138,0,5812904210,https://www.adzuna.ca/details/5812904210?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Quadbridge,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,permanent
