latitude,adref,created,longitude,redirect_url,id,title,description,salary_is_predicted,__CLASS__,category.label,category.__CLASS__,category.tag,location.area,location.display_name,location.__CLASS__,company.__CLASS__,company.display_name,contract_type,contract_time,salary_max,salary_min
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0cxNnlHR1A4UkdmdmV0eldQZjdWUSIsImkiOiI1ODIyMjk0MjAxIn0.Z9R3Xue7K1donz03XbjZyXkUaFBKYwQUogWGPPD7g1E,2026-07-31T06:31:59Z,-73.588138,https://www.adzuna.ca/details/5822294201?utm_medium=api&utm_source=e90db681,5822294201,Lead AI & Data Engineer / Lead Ingnieur/ingnieure IA & Donnes,"Job Description Job Description Salary: Tu cherches un dfi ambitieux en tant que Lead AI Engineer Montral ? Rejoins MIA Innovation. propos de nous MIA Innovation est une entreprise qubcoise spcialise en intelligence artificielle applique et en dveloppement logiciel sur mesure. Notre mission : concevoir, industrialiser et dployer des solutions IA robustes, utiles et rentables pour les entreprises canadiennes. Nous ne faisons pas des POC qui restent dans un notebook. Nous construisons des systmes…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,MIA Innovation,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjI5MzQ5MiIsInMiOiJTRzE2eUdHUDhSR2Z2ZXR6V1BmN1ZRIn0.HRIhH05S7VDFaiNfpk5ZwySArO2K1w4fa-fYzRYMXDs,2026-07-31T06:31:51Z,-73.588138,https://www.adzuna.ca/details/5822293492?utm_medium=api&utm_source=e90db681,5822293492,Digital marketing specialist,"Education: Expérience: Education Master's degree Communication, general Communication and media studies, other Marketing/marketing management, general Asset languages Spanish; Castilian Work setting YouTube Computer and technology knowledge Adobe Photoshop LinkedIn Shopify WordPress Adobe Suite Adobe Premiere Pro Adobe Lightroom Area of specialization Communications Digital media Strategy Personal suitability Excellent oral communication Initiative Organized Team player Screening questions Are …",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Tribu Expérientiel Inc.,,,,74880.0
45.640175,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjIyMjA1NiIsInMiOiJTRzE2eUdHUDhSR2Z2ZXR6V1BmN1ZRIn0.5prZ9J4NWQKMVcmtQe98sj2RB-hMsChXSS843I3X0uU,2026-07-31T05:15:57Z,-73.503077,https://www.adzuna.ca/details/5822222056?utm_medium=api&utm_source=e90db681,5822222056,EBX / Master Data Management (MDM) Developer,"We are seeking a highly skilled EBX / MDM Developer to support the design, development, and optimization of enterprise Master Data Management solutions. The ideal candidate will have strong hands-on experience with TIBCO EBX, data quality, data governance processes, and match & merge techniques to ensure accurate, trusted, and standardized master data across business domains. This is a critical role focused on delivering scalable MDM solutions that improve data consistency, quality, and busines…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Montréal East']","Montréal East, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Maarut,contract,,210080.0,210080.0
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0cxNnlHR1A4UkdmdmV0eldQZjdWUSIsImkiOiI1ODIxODU3MDA0In0.G6issCXFIqgLgRwsgfsDm57vP5GTo40fo0UwAuoG47A,2026-07-30T21:56:14Z,-73.588138,https://www.adzuna.ca/details/5821857004?utm_medium=api&utm_source=e90db681,5821857004,Analyste-programmeur,"Tender Retail recherche un développeur logiciel pour rejoindre son équipe Recherche et Développement. Le candidat idéal est autonome, débrouillard et doté d'un excellent esprit d'équipe. Il devra s'intégrer dans une équipe agile Scrum et collaborer avec différents intervenants pour concevoir, développer et optimiser des solutions de paiement. Notre secteur d’activité couvre les paiements aux points de vente ainsi que les paiements électroniques via des infrastructures de traitement des transact…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,ACCEO Solutions Inc.,permanent,full_time,122720.0,122720.0
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0cxNnlHR1A4UkdmdmV0eldQZjdWUSIsImkiOiI1ODIxODQ1MDc3In0.RDoDMBM6N0qbgp9z-4ex9EbmKY70zJXLedJZDauwkjY,2026-07-30T21:43:07Z,-73.588138,https://www.adzuna.ca/details/5821845077?utm_medium=api&utm_source=e90db681,5821845077,Agent au service à la clientèle,"Description du poste Relevant du directeur-adjoint et de la coordinatrice du service à la clientèle, vous travaillerez près du métro Beaubien sur la rue Saint-Hubert avec un horaire variable. Vos responsabilités seront : Veiller à ce que la clientèle reçoive un service de qualité au téléphone et par courriel; Effectuer les recherches afin de trouver des solutions aux problèmes rencontrés par les clients et assister la direction dans la gestion des plaintes; Effectuer l’ouverture et le suivi des…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Renaud-Bray,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTg0NTA5MSIsInMiOiJTRzE2eUdHUDhSR2Z2ZXR6V1BmN1ZRIn0.L9sWoDZow5_DBGu9V7S_p0QPR9SctXqvU5fY7ax0UD8,2026-07-30T21:43:07Z,-73.588138,https://www.adzuna.ca/details/5821845091?utm_medium=api&utm_source=e90db681,5821845091,Assistant.e en analyse de données marketing,"Description du poste Ce poste est responsable de la collecte, de la structuration et de l’analyse des données afin de produire des informations pertinentes et exploitables permettant d’optimiser les initiatives marketing. Cela comprend la conception et la gestion de solutions de collecte et d’analyse de données (par exemple, tableaux de bord et présentations), ainsi que l’analyse de la performance des initiatives marketing et de leur impact sur l’engagement, la conversion et la fidélisation des…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Ubisoft,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTg0NTA3MyIsInMiOiJTRzE2eUdHUDhSR2Z2ZXR6V1BmN1ZRIn0.RzJhE3uTteMCtg2mHTPHgnYJVp2fhboLa88dhdMjS0E,2026-07-30T21:43:07Z,-73.588138,https://www.adzuna.ca/details/5821845073?utm_medium=api&utm_source=e90db681,5821845073,Data Analytics Assistant,"Job Description As a Data Analytics Assistant , you will assist the Sales & Development Analytics team with the collection, analysis, and interpretation of data to help answer business questions related to acquisition, retention, monetization, and performance tracking. Working under the guidance of more experienced analysts or team leads, you will assist with reports, dashboards, and straightforward analyses that help teams better understand business trends. This position is ideal for someone w…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Ubisoft,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0cxNnlHR1A4UkdmdmV0eldQZjdWUSIsImkiOiI1ODIxODQ0NzA4In0.fHVUbZr6zczoh-NrAXHfbRq53cZpwA00bSXmA3j8RVc,2026-07-30T21:43:05Z,-73.588138,https://www.adzuna.ca/details/5821844708?utm_medium=api&utm_source=e90db681,5821844708,"Technician, store system support TAMS","Job Description We are looking for an individual who is versatile, has good computer skills and ideally has experience in point of sale support. You must also be fluently bilingual (80% of support is in English) and above all demonstrate superior customer service. Your responsibilities will be: Respond to requests or questions referred to the store support group, Update the database of requests and solutions made on each call; Provide administrative support to other team members. Respond to req…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,UAP Inc.,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTg0NDYxNyIsInMiOiJTRzE2eUdHUDhSR2Z2ZXR6V1BmN1ZRIn0.4Bi1nfWnXW5bmtYjecXmJLz5K_apHYQyjrrF3cmtx4k,2026-07-30T21:43:05Z,-73.588138,https://www.adzuna.ca/details/5821844617?utm_medium=api&utm_source=e90db681,5821844617,Freelance FX Artist,"Job Description Please note we are looking for an artist available to start ASAP, with strong expertise in photorealistic effects. The FX Artist designs and creates complex visual simulations such as fire, smoke, fluids, destructions, and abstract effects, while respecting Rodeo FX’s artistic and technical standards. Integrated at the heart of the 3D pipeline, they collaborate closely with the FX and CG supervision teams, as well as with other departments, to deliver photorealistic, dynamic, an…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Rodeo FX,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0cxNnlHR1A4UkdmdmV0eldQZjdWUSIsImkiOiI1ODIxODQ0NzQ0In0.PyqBVsmYVG5pON-XEAUeE92uoAHiiMiol7S8mpFvSzY,2026-07-30T21:43:05Z,-73.588138,https://www.adzuna.ca/details/5821844744?utm_medium=api&utm_source=e90db681,5821844744,"Analyste d’Affaires – ERP, Applications Périphériques & E-commerce","Description du poste Nous sommes à la recherche d’un(e) Analyste d’Affaires dynamique et orienté(e) résultats pour rejoindre notre équipe TI. Le/la candidat(e) idéal(e) aura une solide expérience dans le soutien des systèmes ERP, des applications périphériques (Edge Applications), ainsi que dans la mise en œuvre et l’optimisation de solutions E-commerce. Ce rôle clé implique également un soutien aux initiatives dans nos différentes succursales à travers plusieurs régions. Doit être légalement a…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,EMCO Corporation,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0cxNnlHR1A4UkdmdmV0eldQZjdWUSIsImkiOiI1ODIxODMzMDcyIn0.dnfw-3IEJwq0UbsWWCFXqWoKNqs8p8gfA694Ot0cZlk,2026-07-30T21:27:56Z,-73.588138,https://www.adzuna.ca/details/5821833072?utm_medium=api&utm_source=e90db681,5821833072,"Manager, Delivery - Digital & Data","Sleep Country Canada is looking for a Delivery Manager, Digital & Data to play a critical role in driving the successful end-to-end delivery of digital and data initiatives. This role ensures projects are completed on time, manages dependencies and risks, and coordinates cross-functional teams to deliver efficient, high-quality outcomes across multiple workstreams. In this current open role you will: Own and drive end-to-end delivery execution across digital and data initiatives, ensuring commi…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Sleep Country,permanent,full_time,130000.0,105000.0
45.607784,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTY4MzU3MyIsInMiOiJTRzE2eUdHUDhSR2Z2ZXR6V1BmN1ZRIn0.lpn2AvEyLmf3aiNTks2hQW5aOD8wVETDKBJ9SoQBNyE,2026-07-30T19:15:52Z,-73.624628,https://www.adzuna.ca/details/5821683573?utm_medium=api&utm_source=e90db681,5821683573,EBX Specialization Project Manager,"Description: We are seeking an experienced EBX Specialization Project Manager to lead the planning, execution, and successful delivery of TIBCO EBX Master Data Management (MDM) initiatives within the insurance industry. The ideal candidate will have strong project management expertise, extensive experience managing enterprise data and MDM projects, and a solid understanding of insurance business processes. This role requires close collaboration with business stakeholders, architects, technical …",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Montréal North']","Montréal North, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Maarut,contract,,210080.0,210080.0
45.607784,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0cxNnlHR1A4UkdmdmV0eldQZjdWUSIsImkiOiI1ODIxNjgzNTc2In0.gzDDniNJ9rRnO04cxVlSYm5cZVKvw64vUpOo-U83xdk,2026-07-30T19:15:52Z,-73.624628,https://www.adzuna.ca/details/5821683576?utm_medium=api&utm_source=e90db681,5821683576,EBX Specialization Delivery Manager,"Description: We are seeking an experienced EBX Specialization Delivery Manager to lead the successful delivery of Enterprise Master Data Management (MDM) solutions using TIBCO EBX within the insurance industry. The ideal candidate will have strong expertise in EBX, insurance data domains, delivery management, stakeholder engagement, and team leadership. This role is responsible for driving end-to-end implementation, ensuring data quality, governance, and alignment with business objectives. Key …",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Montréal North']","Montréal North, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Maarut,contract,,210080.0,210080.0
45.607784,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTY4MzU3MSIsInMiOiJTRzE2eUdHUDhSR2Z2ZXR6V1BmN1ZRIn0.5yv_-nFgFCyI2aboDJsR4K6vkkPR2SPKZGUyOOlgEF8,2026-07-30T19:15:52Z,-73.624628,https://www.adzuna.ca/details/5821683571?utm_medium=api&utm_source=e90db681,5821683571,EBX Specialization Business Architect,"Description: We are seeking an experienced EBX Specialization Business Architect with deep expertise in TIBCO EBX Master Data Management (MDM) and the insurance industry. The Business Architect will bridge business and technology by defining enterprise data strategies, designing business processes, and implementing data governance solutions that support digital transformation initiatives. The ideal candidate will possess strong insurance domain knowledge, business architecture expertise, and ex…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Montréal North']","Montréal North, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Maarut,contract,,210080.0,210080.0
45.607784,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0cxNnlHR1A4UkdmdmV0eldQZjdWUSIsImkiOiI1ODIxNjgzNTc0In0.cUGDHSw-tUPAP451jpORQHoEM9tWNhDre-LXYKHAsEQ,2026-07-30T19:15:52Z,-73.624628,https://www.adzuna.ca/details/5821683574?utm_medium=api&utm_source=e90db681,5821683574,EBX Specialization Governance Lead,"Description: We are seeking an experienced EBX Specialization Governance Lead to establish and lead enterprise Data Governance and Master Data Management (MDM) initiatives using TIBCO EBX within the insurance domain. The successful candidate will define governance strategies, policies, standards, and operating models to ensure high-quality, trusted master data across the organization. This role will work closely with business stakeholders, data stewards, architects, and technical teams to suppo…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Montréal North']","Montréal North, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Maarut,contract,,210080.0,210080.0
45.5099,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0cxNnlHR1A4UkdmdmV0eldQZjdWUSIsImkiOiI1ODIxNjgzNTY4In0.IK_g_vDLIeXA9ADEQOR42GbxI2jaW5NTC0GiG27AarY,2026-07-30T19:15:52Z,-73.55332,https://www.adzuna.ca/details/5821683568?utm_medium=api&utm_source=e90db681,5821683568,Data Engineer (contrat 1 mois),"Nous sommes présentement à la recherche d’un Data Engineer pour un contrat d'une durée d’un mois avec possibilité de renouvellement. MANDAT • Supporter les opérations quotidiennes de l'environnement de données • Maintenir et dépanner les pipelines de données existants (ETL/ELT) • Supporter et optimiser les modèles dbt, les objets Snowflake et les requêtes SQL • Effectuer la validation des données et assurer le soutien opérationnel de l'entrepôt de données • Participer au transfert de connaissan…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Westmount']","Westmount, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,DELAN,contract,,,
45.607784,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0cxNnlHR1A4UkdmdmV0eldQZjdWUSIsImkiOiI1ODIxNjgzNTc1In0.MVO-Pr6nDrQ8OxRwx6PhIf1N2o334JuUcijod42TAn8,2026-07-30T19:15:52Z,-73.624628,https://www.adzuna.ca/details/5821683575?utm_medium=api&utm_source=e90db681,5821683575,Project Sponsor,"Description: The Project Sponsor is responsible for the strategy, project delivery, business value creation, and organizational adoption of Capital Markets modernization initiatives. They define the project scope, confirm the delivery model, and ensure the program remains aligned with Desjardins’ strategic priorities, investment themes, risk appetite, and value creation objectives for clients and members. This role provides visible executive leadership to business units, technology, operations,…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Montréal North']","Montréal North, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Maarut,contract,,210080.0,210080.0
