adref,description,redirect_url,salary_is_predicted,created,latitude,title,id,longitude,__CLASS__,company.__CLASS__,company.display_name,location.display_name,location.area,location.__CLASS__,category.label,category.tag,category.__CLASS__,salary_min,contract_time,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzQ3MjQxOCIsInMiOiJ1UHhxQzM1VThSR0I2OFg3bTJVT3FRIn0.8F5r-FfknI45hbvcrzVCx1iEwdgi-bcNX0M0RKYndqI,"Et si vous pouviez redÃ©finir ce qui est possible? Avec nous, c'est possible. Vous cherchez du sens. De la croissance. Des occasions. Des gens qui comprennent. Nous sommes la maison des personnes ambitieuses, passionnÃ©es et innovantes qui faÃ§onnent le monde. GrÃ¢ce Ã une expertise inÃ©galÃ©e en ingÃ©nierie, en services-conseils et en sciences, nos esprits globaux s'unissent pour alimenter des solutions locales. Nous sommes des Ã©claireurs et des crÃ©ateurs d'impact. Nous sommes des Visionnair…",https://www.adzuna.ca/details/5733472418?utm_medium=api&utm_source=e90db681,0,2026-05-18T17:47:00Z,45.544959,Technicien(ne) en contrÃ´le qualitatif des matÃ©riaux,5733472418,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,WSP Canada,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzQ3MjMyNiIsInMiOiJ1UHhxQzM1VThSR0I2OFg3bTJVT3FRIn0.M0AC5mCNB8gZaJsfs9IGkv12UYPCbj3qbprY3Kv37jc,"What if you could redefine what's possible? With us, you can. You want Purpose. Growth. Opportunity. People who get it. We are the home of ambitious, passionate, and innovative world shapers. With an unmatched breadth and depth of engineering, advisory and science-based expertise, our global minds unite to power local solutions. We are pathfinders and impact makers. We are Visioneers . We are WSP . The Opportunity - Shape Something Different As an IT Advisor, Business Relationship & AI Enableme…",https://www.adzuna.ca/details/5733472326?utm_medium=api&utm_source=e90db681,0,2026-05-18T17:46:57Z,45.544959,"IT Advisor, Business Relationship & AI Enablement (REQ 278)",5733472326,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,WSP Canada,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidVB4cUMzNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMzNDcyMzEyIn0._ldAuWb7HzT6dH4LWshJQlTaS5QtbP12ECDMmfwCgd8,"What if you could redefine what's possible? What if you could redefine what's possible? With us, you can. You want Purpose. Growth. Opportunity. People who get it. We are the home of ambitious, passionate, and innovative world shapers. With an unmatched breadth and depth of engineering, advisory and science-based expertise, our global minds unite to power local solutions. We are pathfinders and impact makers. We are Visioneers. We are WSP. The Opportunity Innovate and Lead - As Head of Privacy,…",https://www.adzuna.ca/details/5733472312?utm_medium=api&utm_source=e90db681,0,2026-05-18T17:46:57Z,45.544959,"Head of Privacy, AI and Technology Law - Americas",5733472312,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,WSP Canada,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidVB4cUMzNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMzNDcyMjk3In0.YbS66XFx57xRcOsazlwFEkUDoVyJLSh6PqXzUGgIVAM,"Joignez-vous Ã nous pour une opportunitÃ© stimulante de travailler de faÃ§on autonome sur les projets d'ingÃ©nierie les plus innovants au Canada! Vous participerez Ã des projets de bÃ¢timents dans les secteurs du transport, municipal, institutionnel et commercial. En tant qu'ingÃ©nieur(e) Ã©lectrique de niveau senior, vous serez une ressource technique clÃ© , en guidant et en mentorant des ingÃ©nieurs et des Techniciens dans la conception et la prÃ©paration de dessins. Les projets seront tous s…",https://www.adzuna.ca/details/5733472297?utm_medium=api&utm_source=e90db681,0,2026-05-18T17:46:56Z,45.544959,IngÃ©nieur(e) principal(e) en Ã©lectricitÃ© de bÃ¢timent,5733472297,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,WSP Canada,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidVB4cUMzNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMzNDcxODExIn0.ZZjaluv1YcnQPFg_z1VINISSROQlHSV84cExgVCZuG4,"At PwC, our people in business application consulting specialise in consulting services for a variety of business applications, helping clients optimise operational efficiency. These individuals analyse client needs, implement software solutions, and provide training and support for seamless integration and utilisation of business applications, enabling clients to achieve their strategic objectives.As a Workday consulting generalist at PwC, you will focus on providing a broad range of consultin…",https://www.adzuna.ca/details/5733471811?utm_medium=api&utm_source=e90db681,0,2026-05-18T17:45:55Z,45.544959,"Senior Manager, Consulting Workday Payroll, Time tracking and Absence (PATT Architect) (Bilingual FR/EN)",5733471811,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,PwC,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidVB4cUMzNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMzNDYwNDI3In0.rKSK5CF4hNIYuDlwDD19_yRi3dAgZ_vn8ByDgEdHW9U,"Step Into the Multiverse: Your Next Adventure Starts Here At Wizards of the Coast, we harness the power of imagination and connection to create unforgettable experiences. We create entertainment that inspires creativity, sparks passion, forges friendships, and fosters communities around the globe. In every pursuit our mission is to inspire a lifetime love of games. Whether it's through the strategic depth of Magic: The Gathering, the rich storytelling of Dungeons & Dragons, or our AAA digital g…",https://www.adzuna.ca/details/5733460427?utm_medium=api&utm_source=e90db681,0,2026-05-18T17:33:23Z,45.544959,Technical animator,5733460427,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Wizards of the Coast,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzQ2MDQyOCIsInMiOiJ1UHhxQzM1VThSR0I2OFg3bTJVT3FRIn0.tXGLcLawkHHdghAHMgv_6IWwP7FaWwfxLecGT1znnD0,"Référence 1929/MTL/1305 Date de démarrage Au plus vite Localisation du poste Montréal (hybride) Durée Permanent Nous recherchons un Analyste d'affaires, Données marketing pour rejoindre notre équipe de conseillers du bureau de Montréal. Ce poste est en mode hybride et requiert une présence sur site à Montréal 3 jours par semaine. Tâches Nous recherchons un analyste d'affaires chevronné pour soutenir le responsable de produit dans une initiative à grande échelle visant à remplacer des outils d'a…",https://www.adzuna.ca/details/5733460428?utm_medium=api&utm_source=e90db681,0,2026-05-18T17:33:23Z,45.544959,"ANALYSTE D'AFFAIRES, DONNÉES MARKETING",5733460428,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Chrome Technologies,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzQ2MDQ1MyIsInMiOiJ1UHhxQzM1VThSR0I2OFg3bTJVT3FRIn0.X82EvYI12FjALj3aFZLPCN7oTSMbM6g_5IgX0WACx3M,"À propos du poste En tant que membre de l'équipe Finance et Stratégie , vous ne vous contenterez pas de rapporter les résultats de l'entreprise — vous bâtirez les systèmes qui la propulsent. Votre mission quotidienne sera d'aider nos dirigeants à prendre des décisions stratégiques pour les segments B2C, Média et Ventes de Hopper, en alliant une intuition financière profonde à une exécution technique accélérée par l'IA. Nous délaissons la modélisation manuelle et statique. Nous recherchons un bâ…",https://www.adzuna.ca/details/5733460453?utm_medium=api&utm_source=e90db681,0,2026-05-18T17:33:23Z,45.544959,"Gestionnaire Stratégie Financière, Hopper/ HTS (100% Remote - Canada)",5733460453,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Hopper,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidVB4cUMzNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMzNDYwNDI0In0.-5Q2odqYj8P2w5CZTHUaRTmQ8zl6ATC2a5luJOIGSKw,"26WD94704 English posting follows 26WD94704, Développeur logiciel senior Aperçu du Poste Autodesk, Inc. (NASDAQ : ADSK) développe des logiciels destinés aux créateurs. Nous sommes un leader mondial dans la conception et la fabrication de logiciels pour les secteurs de l'architecture, de l'ingénierie, de la construction, de la fabrication, des médias et du divertissement. Si vous avez déjà conduit une voiture haute performance, admiré un gratte-ciel imposant, utilisé un smartphone ou regardé un …",https://www.adzuna.ca/details/5733460424?utm_medium=api&utm_source=e90db681,0,2026-05-18T17:33:23Z,45.544959,Senior Software Developer,5733460424,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Autodesk,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidVB4cUMzNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMzNDI4NjA2In0.IHt3YO6vQNTrZWo_uvDchCVfsZeohG-bxEg8xCb5tgw,"Développeur (euse) SAP BTP/ABAP/CPI Skills: We are looking for several SAP developers with hands-on experience in ABAP development, application development on SAP BTP, as well as with SAP Integration Suite (CPI). The ideal candidate has already worked in these three areas and can support both custom development and integration scenarios in on-premise and cloud SAP environments. Responsibilities Support ABAP development, including ABAP OO, enhancements (BADIs, user exits), ALV reports, forms, OD…",https://www.adzuna.ca/details/5733428606?utm_medium=api&utm_source=e90db681,0,2026-05-18T16:45:46Z,45.544959,Développeur (euse) SAP BTP/ABAP/CPI,5733428606,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,LGS,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzQyNTYyNiIsInMiOiJ1UHhxQzM1VThSR0I2OFg3bTJVT3FRIn0.6tUpwlObVUKjUbIZebE2HiAj8au7rhBQyOUej7IcAVo,"Analyste d’affaires Microsoft 365 37.5h par semaine, rôle hybride, à l’aise en anglais Victrix, membre de l'écosystème Alan Allman Associates, un leader québécois dans le secteur des services en technologie de l'information, est en affaires depuis plus de 20 ans. Nous recherchons un(e) Analyste Microsoft 365 passionné(e) par l’optimisation des environnements collaboratifs et la transformation des usages numériques. Vous jouerez un rôle clé dans l’analyse, la configuration et l’amélioration cont…",https://www.adzuna.ca/details/5733425626?utm_medium=api&utm_source=e90db681,0,2026-05-18T16:40:37Z,45.544959,Analyste d’affaires Microsoft 365,5733425626,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,un emploi de Analyste d’affaires Microsoft 365 chez Victrix,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzQxMTE1MiIsInMiOiJ1UHhxQzM1VThSR0I2OFg3bTJVT3FRIn0.cI8FbPVRXiSqFWODOLAuM6fbWpsb4S3i3U44BFih_Vc,"Position Description Title: Senior Field Service Technician Department: Field Services Immediate Supervisor: Field Service Supervisor Status: Non-Exempt Hourly Position Purpose: The Sr. Field Service Technician provides technical support to national accounts and end users, while partnering with sales to analyze customer situations. This position develops effective technical solutions that fulfill the clients’ requirements and customer equipment solution training. The Sr. Field Service Technicia…",https://www.adzuna.ca/details/5733411152?utm_medium=api&utm_source=e90db681,0,2026-05-18T16:36:21Z,45.544959,Field Service Technician - Industrial,5733411152,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,IPG,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidVB4cUMzNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMzMDA0OTcwIn0.ErsOuFAogP55JyyEZ3dQ6DqCra2Y6p5DvO94Wryv6kQ,"Job Description Job Description Join our client’s team as a Network Solutions Architect! (REMOTE) Are you a dedicated tech enthusiast with a knack for building top-notch computer networks? We're on the lookout for a proficient Network Solutions Architect to craft and optimize seamless network infrastructures. In this role, you'll spearhead the operation and upkeep of network components within a dynamic multi-vendor environment. Your expertise will drive problem analysis, software configuration,…",https://www.adzuna.ca/details/5733004970?utm_medium=api&utm_source=e90db681,0,2026-05-18T06:05:42Z,45.544959,Network Solutions Specialist,5733004970,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Targeted Talent,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,145600.0,,166400.0,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzAwMzgwNCIsInMiOiJ1UHhxQzM1VThSR0I2OFg3bTJVT3FRIn0.B6vS32N-SF-515GXXm__TYvEm4vedTc78bKyWyTBRwU,"Job Description Job Description:\n\nCompany Description Chez Gameloft nous créons des moments de joie pour nos joueurs autour du monde à travers des expériences de jeux excitantes. C'est notre mission, et cela l'a été depuis plus de 25 ans. Nous sommes les fiers créateurs d'Asphalt, Dungeon Hunter, Modern Combat et plus de 200 autres super jeux. Il y a un jeu pour tous, et nous nous élargissons maintenant avec des jeux multi-plateforme sur PC et consoles, avec des jeux tels Disney Speedstorm et…",https://www.adzuna.ca/details/5733003804?utm_medium=api&utm_source=e90db681,0,2026-05-18T06:03:46Z,45.544959,[Dungeons & Dragons PC-Console] Responsable des effets visuels - Lead VFX,5733003804,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Gameloft Montréal,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzAwMzc5MSIsInMiOiJ1UHhxQzM1VThSR0I2OFg3bTJVT3FRIn0.8x0SPM6nUSmiJyCU47WDOcwV-vJmhHeTCw-wPCmNwC4,"Job Description Job Description While this is a remote-first role, we’re focusing our search on candidates located in the Montreal and Greater Montreal area at this time. Having recognized the advantages of remote work, such as improved employee morale, increased productivity, and positive impacts on both employee wellbeing and the environment, we are proud to be a digital-first company. Our digital-first work environment, combined with our conveniently located offices and collaborative workspa…",https://www.adzuna.ca/details/5733003791?utm_medium=api&utm_source=e90db681,0,2026-05-18T06:03:44Z,45.544959,Product Training Lead (L&D) - Enterprise Software,5733003791,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Tecsys Inc.,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzAwMzc3MSIsInMiOiJ1UHhxQzM1VThSR0I2OFg3bTJVT3FRIn0.Qu8n_naDpeqG-fwO5njtOveawgTa70D-OPonV7gddjE,"Job Description Job Description Salary: Company Overview Jesta I.S. is a leading supplier of ERP software for the apparel, footwear, and soft-goods industries. Our global client base includes many recognizable brands and continues to grow. We are seeking a DevOps Specialistto join our DBA team in Montreal. Position Summary The DevOps Specialist will modernize and operate CI/CD pipelines, release automation, environment provisioning, and observability for Jestas Vision Suite a mission-critical E…",https://www.adzuna.ca/details/5733003771?utm_medium=api&utm_source=e90db681,0,2026-05-18T06:03:32Z,45.544959,DevOps Specialist | Spcialiste DevOps,5733003771,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Jesta I.S.,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
